,0
1458,"Wife gets naked &amp; asks hubby 'What turns you on more, my pretty face or my sexy body?' Hubby looks at her &amp; replies'Your sense of humour!'"
1459,"A boxer complains to his doctor about insomnia. Doc ""Have you tried counting sheep?"" Boxer ""Yes, but whenever I get to 9, I stand up"""
1460,"Life is like a penis - simple, relaxed and hanging free. It's women who make it hard."
1461,"Two sausages in a frying pan. One says ""it's hot in here!"" The other says ""bugger me a talking sausage!!"""
1462,Breaking News! Ne ws
1463,"My wife's a sex object. Everytime I ask for sex, she objects."
1464,My wife said I only ever want sex with her when I'm drunk. That's not true. I usually want a kebab aswell.
1465,I love eBay! I sold my homing pigeon eight times last month.
1466,"I went to the doctors the other day, complaining about my sore feet. He said ""gout! ""I said ""fuck off, I've only just walked in!"""
1467,"I can cut a piece of wood in half just by looking at it. It's true, I saw it with my own eyes."
1468,Just seen that there's a nudist convention on in town next week. Might go if I've got nothing on.
1469,"I went in to a pet shop and said, ""Can I buy a goldfish?"" The guy said, ""Do you want an aquarium?"" I said, ""I don't care what star sign it is""."
1470,"Went to an Indian restaurant last night and had a pelican curry. Food was ok, but the bill was enormous!"
1471,Made a chicken salad today. The little prick didn't eat it.
1472,I've just been outside helping a guy in a black robe with a scythe clear the frost off his car. I was de-icing with death.
1473,"How does Batman's mum call him to dinner? ""Dinner, dinner, dinner, dinner, dinner, dinner, dinner, dinner, Batman"""
1474,I went bobsleighing last night. I killed 15 people called Bob.
1475,"Whats the difference between a ginger fanny &amp; a cricket ball? If you try really hard, Really really hard, You can eat a cricket ball."
1476,What has four legs and flies? A dead hamster.
1477,"Two monkeys are getting into a bath. One goes: ""ooh ohh ah ah ah ah"" The other says: ""We'll put some cold in then""."
1478,What have David Beckham and Ferrero Rocher got in common? They both come in a posh box.
1479,Bought the missus a vibrator for her birthday. She's done nothing but moan ever since.
1480,Our Brazilian housekeeper is rubbish at making the beds. She's very tidy downstairs though.
1481,What's the difference between love &amp; herpes? Herpes lasts forever.
1482,I was so cold today that my jaw started to freeze. So I gritted my teeth.
1483,What do you call a whale with no pants on? Free Willy.
1484,Last week I bought a fridge magnet. They really work. So far I've got 11 fridges.
1485,My wife and I always hold hands. If I let go she goes shopping.
1486,What's the difference between erotic &amp; kinky? Erotic is using a feather; kinky is using the whole chicken.
1487,"My wife and I have what we call Olympic Sex! Sounds great doesn't it! It's not really, it only happens once every four years."
1488,How does Steven Hawking recover from a hangover? He presses F5.
1489,I've got a friend named Jay. We call him J for short.
1490,Apparently most dogs in Korea are inbred. Like in a sandwich or something.
1491,I've got a dog called Curiosity.
1492,What is the main cause of divorce? Marriage.
1493,My Korean friend died last week. So Yung.
1494,"My wife's so fat, when she fell down the stairs I thought East Enders was ending."
1495,Marriage is like a deck of cards. In the beginning all you need is two hearts and a diamond. By the end you wish you had a club and spade.
1496,What does DNA stand for? National Dyslexia Association.
1497,Last night I got my laxatives mixed up with my viagra tablets. I didn't know whether I was coming or going.
1498,What does the dentist of the year get? A little plaque.
1499,I had to tell my patient I'd dreadfully messed up his plastic surgery. I'll never forget the look on his elbow.
1500,"Tampax are releasing a limited edition, egg shaped tampon. It's for the Easter period only."
1501,"I tell you what I love doing, trying to fit a small suitcase. I can hardly contain myself."
1502,Why can't you borrow money from a midget? Because they're always a little short!
1503,I just saw on the news 'Missing girl found safe' What I wanna know is. Could she crack it?
1504,What's a twack? Something a twain wuns on.
1505,I used to play the triangle in a reggae band but left because it was just one ting after another.
1506,"Whilst having sex I suddenly stopped and didn't move. Wife said 'What are you doing?"" I said I've seen this on PornHub it's called buffering."
1507,"How doe's a Yorkshire man say ""it isn't in the tin?"" ""Tin tin tin""."
1508,"I just got a hair cut, now I'm thinking about getting all the others cut too."
1509,They say the best way to make a cup of tea is to agitate the bag. So I poke the mrs and say put the kettle on fatty.
1510,"My wife was crying because the clothes in a +size catalogue wouldn't fit her. ""Don't let it get you down"" I said, ""you're bigger than that""."
1511,I said to the chemist: 'Can I have some sleeping pills for the wife?' He said: 'Why?' I said: 'She keeps waking up.'
1512,My neighbour has at last forgiven me for flashing my bum at her. She's over the moon.
1513,My wife just left me because of my obsession with cricket. It's really hit me for 6.
1514,Singing in the shower is all fun and games until you get shampoo in your mouth. Then it just becomes a soap opera.
1515,"Me: When I was younger I was given a choice, a long penis or a good memory. Wife: Which one did you choose? Me: I can't remember."
1516,"I got an e-mail saying 'At Google Earth we can read maps backwards! 'I thought, ""That's just spam."""
1517,Breaking News: A mass fight has broken out in a petrol station. 23 People arrested in Total.
1518,"I was woken at 3 o'clock this morning by my burglar alarm. ""Time to go out robbing,"" I yawned."
1519,Chickens don't have friends. They only have pen pals.
1520,"I've designed a plane made entirely from rubber, so that when it crashes, it bounces. It's a Boing 747."
1521,I used to be very indecisive!! But now I'm not so sure.
1522,"Reptiles are so enthusiastic! They're always up for it, right from the gecko!"
1523,How can you tell if your wife is dead? The sex is the same but the dishes pile up.
1524,"Today I have officially been sober for 100 days. Not like, in a row or anything. Just in total."
1525,What have women &amp; a building society account got in common? Once you withdraw you loose interest.
1526,I've been told I'm not ambitious enough. If only there was an olympic sport for being a lazy bastard. That bronze medal would be mine.
1527,"I used to think that my girlfriend not wearing any knickers under her skirt would be sexy, until I saw the skidmarks on my sofa."
1528,"The first rule of OCD club is that there must be a second rule, so we have an even number of rules."
1529,"My girlfriend has this weird, sick, demented sexual fetish. Cuddling."
1530,I just gave my cat some 7UP. Now he's got 16 lives.
1531,"I work in McDonald's and a customer was rude to me today, so I got him back by not putting any Coke in his drink. Just ice was served."
1532,I'm sure it was my two-year-old son who stole my pen. It's written all over his face.
1533,I had a bit of a lazy day sitting in my underpants looking for jobs online. My boss was furious.
1534,"Some guy knocked on my door today and said, ""I have a parcel for your next door neighbour."" I said, ""You've got the wrong house then mate."""
1535,My friend has got an excellent nose for wine. It's shaped like a corkscrew.
1536,If there's one thing that makes me throw up its a dartboard on the ceiling!
1537,Mopeds are like fat birds! It's loads of fun until your mates find out you've ridden one.
1538,I can't help being lazy. It walks in the family.
1539,My wife is going to the hair salon today. For the next few hours I'll be practising my reaction.
1540,"I'm not saying my wife's a fat bitch, but I've had to put all the chocolate biscuits well out of reach. On the floor."
1541,Had a fight with an erection this morning. I beat it single handedly.
1542,Why did the mechanic sleep under the car? He wanted to get up oily in the morning.
1543,My wife accused me of having OCD. I soon put her in her place.
1544,"I just finished my degree in ballet, I got a 2:2"
1545,I'm in a heavy metal band. I play lead.
1546,"I don't mean to be pedantic, but does anyone actually have the 'Ghostbusters' number?"
1547,Standing in the paint aisle at the DIY centre always brings a tear to my eye. I can't help but get emulsional.
1548,I'm so bad at relationships even my bag for life left me.
1549,"Some people have a way with words, Others not have way."
1550,I just ate some mustard and had the strangest feeling that I had eaten it before. Dijon vu...
